file,type,line,frame
> 499 |                 expect(onGet).toHaveBeenNthCalledWith(1, expect.anything(), [path], 1);
      |                ^ Duplicate Assert
  500 |                 expect(onGet).toHaveBeenNthCalledWith(2, expect.anything(), [path], 2);
  501 |                 expect(onGet).toHaveBeenNthCalledWith(3, expect.anything(), [path], 3);
  502 |             });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Duplicate Assert,"{'line': 500, 'column': 16, 'index': 18175}","  498 |                 expect(onGet).toHaveBeenCalledTimes(3);
  499 |                 expect(onGet).toHaveBeenNthCalledWith(1, expect.anything(), [path], 1);
> 500 |                 expect(onGet).toHaveBeenNthCalledWith(2, expect.anything(), [path], 2);
      |                ^ Duplicate Assert
  501 |                 expect(onGet).toHaveBeenNthCalledWith(3, expect.anything(), [path], 3);
  502 |             });
  503 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Duplicate Assert,"{'line': 501, 'column': 16, 'index': 18263}","  499 |                 expect(onGet).toHaveBeenNthCalledWith(1, expect.anything(), [path], 1);
  500 |                 expect(onGet).toHaveBeenNthCalledWith(2, expect.anything(), [path], 2);
> 501 |                 expect(onGet).toHaveBeenNthCalledWith(3, expect.anything(), [path], 3);
      |                ^ Duplicate Assert
  502 |             });
  503 |     });
  504 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 53, 'column': 44, 'index': 2241}","  51 |             });
  52 |             const model = new Model({
> 53 |                 source: new LocalDataSource(cacheGenerator(0, 2, [""title"", ""art""]), { onGet: get })
     |                                            ^ Eager Test
  54 |
  55 |             });
  56 |             const onNext = jest.fn();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 58, 'column': 12, 'index': 2408}","  56 |             const onNext = jest.fn();
  57 |             const secondOnNext = jest.fn();
> 58 |             toObservable(model.
     |            ^ Eager Test
  59 |                 preload([""videos"", 0, ""title""],
  60 |                     [""videos"", 1, ""art""])).
  61 |                 doAction(onNext)."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 144, 'column': 8, 'index': 5774}","  142 |             source: new ErrorDataSource(500, ""Oops!"")
  143 |         });
> 144 |         toObservable(model.
      |        ^ Eager Test
  145 |             get([""videos"", 0, ""title""])).
  146 |             doAction(noOp, err => {
  147 |                 expect(err).toEqual([{"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 160, 'column': 42, 'index': 6393}","  158 |             subscribe(noOp, err => {
  159 |                 // ensure its the same error
> 160 |                 if (Array.isArray(err) && isPathValue(err[0])) {
      |                                          ^ Eager Test
  161 |                     return done();
  162 |                 }
  163 |                 return done(err);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 253, 'column': 43, 'index': 9452}","  251 |     it(""should be able to dispose of getRequests."", done => {
  252 |         const onGet = jest.fn();
> 253 |         const source = new LocalDataSource(cacheGenerator(0, 2), {
      |                                           ^ Eager Test
  254 |             onGet
  255 |         });
  256 |         const model = new Model({ source }).batch();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 258, 'column': 27, 'index': 9620}","  256 |         const model = new Model({ source }).batch();
  257 |         const onNext = jest.fn();
> 258 |         const disposable = toObservable(model.
      |                           ^ Eager Test
  259 |             get([""videos"", 0, ""title""])).
  260 |             doAction(onNext, noOp, () => {
  261 |                 throw new Error(""Should not of completed.  It was disposed."");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 280, 'column': 43, 'index': 10300}","  278 |     it(""should ignore response-stuffed paths."", done => {
  279 |         const onGet = jest.fn();
> 280 |         const source = new LocalDataSource(cacheGenerator(0, 2), {
      |                                           ^ Eager Test
  281 |             onGet,
  282 |             wait: 100
  283 |         });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 286, 'column': 28, 'index': 10493}","  284 |         const model = new Model({ source }).batch(1);
  285 |         const onNext = jest.fn();
> 286 |         const disposable1 = toObservable(model.
      |                            ^ Eager Test
  287 |             get([""videos"", 0, ""title""])).
  288 |             doAction(onNext, noOp, () => {
  289 |                 throw new Error(""Should not of completed.  It was disposed."");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 293, 'column': 8, 'index': 10737}","  291 |             subscribe(noOp, done);
  292 |
> 293 |         toObservable(model.
      |        ^ Eager Test
  294 |             get([""videos"", 1, ""title""])).
  295 |             subscribe(noOp, done);
  296 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 313, 'column': 43, 'index': 11315}","  311 |     it(""should honor response-stuffed paths with _useServerPaths == true."", done => {
  312 |         const onGet = jest.fn();
> 313 |         const source = new LocalDataSource(cacheGenerator(0, 2), {
      |                                           ^ Eager Test
  314 |             onGet,
  315 |             wait: 100,
  316 |             onResults(data) {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 325, 'column': 28, 'index': 11713}","  323 |         const model = new Model({ source, _useServerPaths: true }).batch(1);
  324 |         const onNext = jest.fn();
> 325 |         const disposable1 = toObservable(model.
      |                            ^ Eager Test
  326 |             get([""videos"", 0, ""title""])).
  327 |             doAction(onNext, noOp, () => {
  328 |                 throw new Error(""Should not of completed.  It was disposed."");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 332, 'column': 8, 'index': 11957}","  330 |             subscribe(noOp, done);
  331 |
> 332 |         toObservable(model.
      |        ^ Eager Test
  333 |             get([""videos"", 1, ""title""])).
  334 |             subscribe(noOp, done);
  335 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 351, 'column': 43, 'index': 12530}","  349 |
  350 |     it(""should throw when server paths are missing and _useServerPaths == true."", done => {
> 351 |         const source = new LocalDataSource(cacheGenerator(0, 2));
      |                                           ^ Eager Test
  352 |         const model = new Model({ source, _useServerPaths: true }).batch(1);
  353 |         toObservable(model.
  354 |             get([""videos"", 0, ""title""]))."
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 353, 'column': 8, 'index': 12638}","  351 |         const source = new LocalDataSource(cacheGenerator(0, 2));
  352 |         const model = new Model({ source, _useServerPaths: true }).batch(1);
> 353 |         toObservable(model.
      |        ^ Eager Test
  354 |             get([""videos"", 0, ""title""])).
  355 |             subscribe(noOp, err => {
  356 |                 expect(err.message).toBe(""Server responses must include a 'paths' field when Model._useServerPaths === true"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 363, 'column': 43, 'index': 13061}","  361 |     it(""should be able to dispose one of two get requests.."", done => {
  362 |         const onGet = jest.fn();
> 363 |         const source = new LocalDataSource(cacheGenerator(0, 2), {
      |                                           ^ Eager Test
  364 |             onGet
  365 |         });
  366 |         const model = new Model({ source }).batch();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 368, 'column': 27, 'index': 13229}","  366 |         const model = new Model({ source }).batch();
  367 |         const onNext = jest.fn();
> 368 |         const disposable = toObservable(model.
      |                           ^ Eager Test
  369 |             get([""videos"", 0, ""title""])).
  370 |             doAction(onNext, noOp, () => {
  371 |                 throw new Error(""Should not of completed.  It was disposed."");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 375, 'column': 8, 'index': 13507}","  373 |             subscribe(noOp, done);
  374 |         const onNext2 = jest.fn();
> 375 |         toObservable(model.
      |        ^ Eager Test
  376 |             get([""videos"", 0, ""title""])).
  377 |             doAction(onNext2).
  378 |             subscribe(noOp, done);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 403, 'column': 8, 'index': 14475}","  401 |     it(""should onError a MaxRetryExceededError when data source is sync."", done => {
  402 |         const model = new Model({ source: new LocalDataSource({}) });
> 403 |         toObservable(model.
      |        ^ Eager Test
  404 |             get([""videos"", 0, ""title""])).
  405 |             doAction(noOp, e => {
  406 |                 expect(MaxRetryExceededError.is(e), ""MaxRetryExceededError expected."").toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 409, 'column': 20, 'index': 14741}","  407 |             }).
  408 |             subscribe(noOp, e => {
> 409 |                 if (isAssertionError(e)) {
      |                    ^ Eager Test
  410 |                     return done(e);
  411 |                 }
  412 |                 return done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 417, 'column': 42, 'index': 15053}","  415 |
  416 |     it(""should onError a MaxRetryExceededError when data source is async."", done => {
> 417 |         const model = new Model({ source: asyncifyDataSource(new LocalDataSource({})) });
      |                                          ^ Eager Test
  418 |         toObservable(model.
  419 |             get([""videos"", 0, ""title""])).
  420 |             doAction(noOp, e => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/falcor/get/get.dataSource-only.spec.js,Eager Test,"{'line': 418, 'column': 8, 'index': 15109}","  416 |     it(""should onError a MaxRetryExceededError when data source is async."", done => {
  417 |         const model = new Model({ source: asyncifyDataSource(new LocalDataSource({})) });
