file,type,smells,frame
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/assets/test_asset_reference.js,Global Variable,"{'line': 2, 'column': 4, 'index': 48}","  1 | describe('pc.AssetReference', function () {
  250 |         expect(assets.texture.hasEvent('load')).to.be.true;
  251 |         expect(assets.texture.hasEvent('remove')).to.be.true;
  252 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 250, 'column': 8, 'index': 7448}","  248 |
  249 |         expect(assets.texture.hasEvent('change')).to.be.true;
> 250 |         expect(assets.texture.hasEvent('load')).to.be.true;
      |        ^ Duplicate Assert
  251 |         expect(assets.texture.hasEvent('remove')).to.be.true;
  252 |
  253 |         e.element.sprite = assets.sprite.resource;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 251, 'column': 8, 'index': 7508}","  249 |         expect(assets.texture.hasEvent('change')).to.be.true;
  250 |         expect(assets.texture.hasEvent('load')).to.be.true;
> 251 |         expect(assets.texture.hasEvent('remove')).to.be.true;
      |        ^ Duplicate Assert
  252 |
  253 |         e.element.sprite = assets.sprite.resource;
  254 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 255, 'column': 8, 'index': 7623}","  253 |         e.element.sprite = assets.sprite.resource;
  254 |
> 255 |         expect(assets.texture.hasEvent('change')).to.be.false;
      |        ^ Duplicate Assert
  256 |         expect(assets.texture.hasEvent('load')).to.be.false;
  257 |         expect(assets.texture.hasEvent('remove')).to.be.false;
  258 |     });"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 256, 'column': 8, 'index': 7686}","  254 |
  255 |         expect(assets.texture.hasEvent('change')).to.be.false;
> 256 |         expect(assets.texture.hasEvent('load')).to.be.false;
      |        ^ Duplicate Assert
  257 |         expect(assets.texture.hasEvent('remove')).to.be.false;
  258 |     });
  259 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 257, 'column': 8, 'index': 7747}","  255 |         expect(assets.texture.hasEvent('change')).to.be.false;
  256 |         expect(assets.texture.hasEvent('load')).to.be.false;
> 257 |         expect(assets.texture.hasEvent('remove')).to.be.false;
      |        ^ Duplicate Assert
  258 |     });
  259 |
  260 |     it('Sprites assets unbound on destroy', function () {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 262, 'column': 8, 'index': 7942}","  260 |     it('Sprites assets unbound on destroy', function () {
  261 |         // expect(assets.sprite.hasEvent('change')).to.be.false;
> 262 |         expect(assets.sprite.hasEvent('load')).to.be.false;
      |        ^ Duplicate Assert
  263 |         expect(assets.sprite.hasEvent('remove')).to.be.false;
  264 |
  265 |         var e = new pc.Entity();"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 263, 'column': 8, 'index': 8002}","  261 |         // expect(assets.sprite.hasEvent('change')).to.be.false;
  262 |         expect(assets.sprite.hasEvent('load')).to.be.false;
> 263 |         expect(assets.sprite.hasEvent('remove')).to.be.false;
      |        ^ Duplicate Assert
  264 |
  265 |         var e = new pc.Entity();
  266 |         e.addComponent('element', {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 273, 'column': 8, 'index': 8307}","  271 |
  272 |         // expect(assets.sprite.hasEvent('change')).to.be.true;
> 273 |         expect(assets.sprite.hasEvent('load')).to.be.true;
      |        ^ Duplicate Assert
  274 |         expect(assets.sprite.hasEvent('remove')).to.be.true;
  275 |
  276 |         e.destroy();"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 274, 'column': 8, 'index': 8366}","  272 |         // expect(assets.sprite.hasEvent('change')).to.be.true;
  273 |         expect(assets.sprite.hasEvent('load')).to.be.true;
> 274 |         expect(assets.sprite.hasEvent('remove')).to.be.true;
      |        ^ Duplicate Assert
  275 |
  276 |         e.destroy();
  277 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 279, 'column': 8, 'index': 8515}","  277 |
  278 |         // expect(assets.sprite.hasEvent('change')).to.be.false;
> 279 |         expect(assets.sprite.hasEvent('load')).to.be.false;
      |        ^ Duplicate Assert
  280 |         expect(assets.sprite.hasEvent('remove')).to.be.false;
  281 |     });
  282 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 280, 'column': 8, 'index': 8575}","  278 |         // expect(assets.sprite.hasEvent('change')).to.be.false;
  279 |         expect(assets.sprite.hasEvent('load')).to.be.false;
> 280 |         expect(assets.sprite.hasEvent('remove')).to.be.false;
      |        ^ Duplicate Assert
  281 |     });
  282 |
  283 |     it('Sprites assets unbound when reset', function () {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 285, 'column': 8, 'index': 8769}","  283 |     it('Sprites assets unbound when reset', function () {
  284 |         // expect(assets.sprite.hasEvent('change')).to.be.false;
> 285 |         expect(assets.sprite.hasEvent('load')).to.be.false;
      |        ^ Duplicate Assert
  286 |         expect(assets.sprite.hasEvent('remove')).to.be.false;
  287 |
  288 |         var e = new pc.Entity();"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 286, 'column': 8, 'index': 8829}","  284 |         // expect(assets.sprite.hasEvent('change')).to.be.false;
  285 |         expect(assets.sprite.hasEvent('load')).to.be.false;
> 286 |         expect(assets.sprite.hasEvent('remove')).to.be.false;
      |        ^ Duplicate Assert
  287 |
  288 |         var e = new pc.Entity();
  289 |         e.addComponent('element', {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 296, 'column': 8, 'index': 9134}","  294 |
  295 |         // expect(assets.sprite.hasEvent('change')).to.be.true;
> 296 |         expect(assets.sprite.hasEvent('load')).to.be.true;
      |        ^ Duplicate Assert
  297 |         expect(assets.sprite.hasEvent('remove')).to.be.true;
  298 |
  299 |         e.element.spriteAsset = null;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 297, 'column': 8, 'index': 9193}","  295 |         // expect(assets.sprite.hasEvent('change')).to.be.true;
  296 |         expect(assets.sprite.hasEvent('load')).to.be.true;
> 297 |         expect(assets.sprite.hasEvent('remove')).to.be.true;
      |        ^ Duplicate Assert
  298 |
  299 |         e.element.spriteAsset = null;
  300 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 302, 'column': 8, 'index': 9359}","  300 |
  301 |         // expect(assets.sprite.hasEvent('change')).to.be.false;
> 302 |         expect(assets.sprite.hasEvent('load')).to.be.false;
      |        ^ Duplicate Assert
  303 |         expect(assets.sprite.hasEvent('remove')).to.be.false;
  304 |     });
  305 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 303, 'column': 8, 'index': 9419}","  301 |         // expect(assets.sprite.hasEvent('change')).to.be.false;
  302 |         expect(assets.sprite.hasEvent('load')).to.be.false;
> 303 |         expect(assets.sprite.hasEvent('remove')).to.be.false;
      |        ^ Duplicate Assert
  304 |     });
  305 |
  306 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 309, 'column': 8, 'index': 9620}","  307 |     it('Sprites assets unbound when texture set', function () {
  308 |         // expect(assets.sprite.hasEvent('change')).to.be.false;
> 309 |         expect(assets.sprite.hasEvent('load')).to.be.false;
      |        ^ Duplicate Assert
  310 |         expect(assets.sprite.hasEvent('remove')).to.be.false;
  311 |
  312 |         var e = new pc.Entity();"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 310, 'column': 8, 'index': 9680}","  308 |         // expect(assets.sprite.hasEvent('change')).to.be.false;
  309 |         expect(assets.sprite.hasEvent('load')).to.be.false;
> 310 |         expect(assets.sprite.hasEvent('remove')).to.be.false;
      |        ^ Duplicate Assert
  311 |
  312 |         var e = new pc.Entity();
  313 |         e.addComponent('element', {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 320, 'column': 8, 'index': 9985}","  318 |
  319 |         // expect(assets.sprite.hasEvent('change')).to.be.true;
> 320 |         expect(assets.sprite.hasEvent('load')).to.be.true;
      |        ^ Duplicate Assert
  321 |         expect(assets.sprite.hasEvent('remove')).to.be.true;
  322 |
  323 |         e.element.texture = assets.texture.resource;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 321, 'column': 8, 'index': 10044}","  319 |         // expect(assets.sprite.hasEvent('change')).to.be.true;
  320 |         expect(assets.sprite.hasEvent('load')).to.be.true;
> 321 |         expect(assets.sprite.hasEvent('remove')).to.be.true;
      |        ^ Duplicate Assert
  322 |
  323 |         e.element.texture = assets.texture.resource;
  324 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 326, 'column': 8, 'index': 10225}","  324 |
  325 |         // expect(assets.sprite.hasEvent('change')).to.be.false;
> 326 |         expect(assets.sprite.hasEvent('load')).to.be.false;
      |        ^ Duplicate Assert
  327 |         expect(assets.sprite.hasEvent('remove')).to.be.false;
  328 |     });
  329 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 327, 'column': 8, 'index': 10285}","  325 |         // expect(assets.sprite.hasEvent('change')).to.be.false;
  326 |         expect(assets.sprite.hasEvent('load')).to.be.false;
> 327 |         expect(assets.sprite.hasEvent('remove')).to.be.false;
      |        ^ Duplicate Assert
  328 |     });
  329 |
  330 |     it('Sprite resource unbound on destroy', function () {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 342, 'column': 8, 'index': 10713}","  340 |         var sprite = e.element.sprite;
  341 |         expect(sprite).to.be.not.null;
> 342 |         expect(sprite.hasEvent('set:meshes')).to.be.true;
      |        ^ Duplicate Assert
  343 |         expect(sprite.hasEvent('set:pixelsPerUnit')).to.be.true;
  344 |         expect(sprite.hasEvent('set:atlas')).to.be.true;
  345 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 343, 'column': 8, 'index': 10771}","  341 |         expect(sprite).to.be.not.null;
  342 |         expect(sprite.hasEvent('set:meshes')).to.be.true;
> 343 |         expect(sprite.hasEvent('set:pixelsPerUnit')).to.be.true;
      |        ^ Duplicate Assert
  344 |         expect(sprite.hasEvent('set:atlas')).to.be.true;
  345 |
  346 |         expect(atlas.resource.hasEvent('set:texture')).to.equal(true);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_imageelement.js,Duplicate Assert,"{'line': 344, 'column': 8, 'index': 10836}","  342 |         expect(sprite.hasEvent('set:meshes')).to.be.true;
  343 |         expect(sprite.hasEvent('set:pixelsPerUnit')).to.be.true;
> 344 |         expect(sprite.hasEvent('set:atlas')).to.be.true;
