file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/wakatime.test.js,Duplicate Assert,"{'line': 138, 'column': 4, 'index': 3543}","  136 |     await wakatime(req, res);
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 214, 'column': 49, 'index': 6528}","  212 |     expect(calculateCompactLayoutHeight(2)).toBe(115);
  213 |     expect(calculateCompactLayoutHeight(3)).toBe(140);
> 214 |     expect(calculateCompactLayoutHeight(4)).toBe(140);
      |                                                 ^ Magic Number
  215 |     expect(calculateCompactLayoutHeight(5)).toBe(165);
  216 |     expect(calculateCompactLayoutHeight(6)).toBe(165);
  217 |     expect(calculateCompactLayoutHeight(7)).toBe(190);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 215, 'column': 49, 'index': 6583}","  213 |     expect(calculateCompactLayoutHeight(3)).toBe(140);
  214 |     expect(calculateCompactLayoutHeight(4)).toBe(140);
> 215 |     expect(calculateCompactLayoutHeight(5)).toBe(165);
      |                                                 ^ Magic Number
  216 |     expect(calculateCompactLayoutHeight(6)).toBe(165);
  217 |     expect(calculateCompactLayoutHeight(7)).toBe(190);
  218 |     expect(calculateCompactLayoutHeight(8)).toBe(190);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 216, 'column': 49, 'index': 6638}","  214 |     expect(calculateCompactLayoutHeight(4)).toBe(140);
  215 |     expect(calculateCompactLayoutHeight(5)).toBe(165);
> 216 |     expect(calculateCompactLayoutHeight(6)).toBe(165);
      |                                                 ^ Magic Number
  217 |     expect(calculateCompactLayoutHeight(7)).toBe(190);
  218 |     expect(calculateCompactLayoutHeight(8)).toBe(190);
  219 |     expect(calculateCompactLayoutHeight(9)).toBe(215);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 217, 'column': 49, 'index': 6693}","  215 |     expect(calculateCompactLayoutHeight(5)).toBe(165);
  216 |     expect(calculateCompactLayoutHeight(6)).toBe(165);
> 217 |     expect(calculateCompactLayoutHeight(7)).toBe(190);
      |                                                 ^ Magic Number
  218 |     expect(calculateCompactLayoutHeight(8)).toBe(190);
  219 |     expect(calculateCompactLayoutHeight(9)).toBe(215);
  220 |     expect(calculateCompactLayoutHeight(10)).toBe(215);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 218, 'column': 49, 'index': 6748}","  216 |     expect(calculateCompactLayoutHeight(6)).toBe(165);
  217 |     expect(calculateCompactLayoutHeight(7)).toBe(190);
> 218 |     expect(calculateCompactLayoutHeight(8)).toBe(190);
      |                                                 ^ Magic Number
  219 |     expect(calculateCompactLayoutHeight(9)).toBe(215);
  220 |     expect(calculateCompactLayoutHeight(10)).toBe(215);
  221 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 219, 'column': 49, 'index': 6803}","  217 |     expect(calculateCompactLayoutHeight(7)).toBe(190);
  218 |     expect(calculateCompactLayoutHeight(8)).toBe(190);
> 219 |     expect(calculateCompactLayoutHeight(9)).toBe(215);
      |                                                 ^ Magic Number
  220 |     expect(calculateCompactLayoutHeight(10)).toBe(215);
  221 |   });
  222 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 220, 'column': 50, 'index': 6859}","  218 |     expect(calculateCompactLayoutHeight(8)).toBe(190);
  219 |     expect(calculateCompactLayoutHeight(9)).toBe(215);
> 220 |     expect(calculateCompactLayoutHeight(10)).toBe(215);
      |                                                  ^ Magic Number
  221 |   });
  222 |
  223 |   it(""calculateNormalLayoutHeight"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 224, 'column': 48, 'index': 6964}","  222 |
  223 |   it(""calculateNormalLayoutHeight"", () => {
> 224 |     expect(calculateNormalLayoutHeight(0)).toBe(85);
      |                                                ^ Magic Number
  225 |     expect(calculateNormalLayoutHeight(1)).toBe(125);
  226 |     expect(calculateNormalLayoutHeight(2)).toBe(165);
  227 |     expect(calculateNormalLayoutHeight(3)).toBe(205);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 225, 'column': 48, 'index': 7017}","  223 |   it(""calculateNormalLayoutHeight"", () => {
  224 |     expect(calculateNormalLayoutHeight(0)).toBe(85);
> 225 |     expect(calculateNormalLayoutHeight(1)).toBe(125);
      |                                                ^ Magic Number
  226 |     expect(calculateNormalLayoutHeight(2)).toBe(165);
  227 |     expect(calculateNormalLayoutHeight(3)).toBe(205);
  228 |     expect(calculateNormalLayoutHeight(4)).toBe(245);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 226, 'column': 48, 'index': 7071}","  224 |     expect(calculateNormalLayoutHeight(0)).toBe(85);
  225 |     expect(calculateNormalLayoutHeight(1)).toBe(125);
> 226 |     expect(calculateNormalLayoutHeight(2)).toBe(165);
      |                                                ^ Magic Number
  227 |     expect(calculateNormalLayoutHeight(3)).toBe(205);
  228 |     expect(calculateNormalLayoutHeight(4)).toBe(245);
  229 |     expect(calculateNormalLayoutHeight(5)).toBe(285);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 227, 'column': 48, 'index': 7125}","  225 |     expect(calculateNormalLayoutHeight(1)).toBe(125);
  226 |     expect(calculateNormalLayoutHeight(2)).toBe(165);
> 227 |     expect(calculateNormalLayoutHeight(3)).toBe(205);
      |                                                ^ Magic Number
  228 |     expect(calculateNormalLayoutHeight(4)).toBe(245);
  229 |     expect(calculateNormalLayoutHeight(5)).toBe(285);
  230 |     expect(calculateNormalLayoutHeight(6)).toBe(325);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 228, 'column': 48, 'index': 7179}","  226 |     expect(calculateNormalLayoutHeight(2)).toBe(165);
  227 |     expect(calculateNormalLayoutHeight(3)).toBe(205);
> 228 |     expect(calculateNormalLayoutHeight(4)).toBe(245);
      |                                                ^ Magic Number
  229 |     expect(calculateNormalLayoutHeight(5)).toBe(285);
  230 |     expect(calculateNormalLayoutHeight(6)).toBe(325);
  231 |     expect(calculateNormalLayoutHeight(7)).toBe(365);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 229, 'column': 48, 'index': 7233}","  227 |     expect(calculateNormalLayoutHeight(3)).toBe(205);
  228 |     expect(calculateNormalLayoutHeight(4)).toBe(245);
> 229 |     expect(calculateNormalLayoutHeight(5)).toBe(285);
      |                                                ^ Magic Number
  230 |     expect(calculateNormalLayoutHeight(6)).toBe(325);
  231 |     expect(calculateNormalLayoutHeight(7)).toBe(365);
  232 |     expect(calculateNormalLayoutHeight(8)).toBe(405);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 230, 'column': 48, 'index': 7287}","  228 |     expect(calculateNormalLayoutHeight(4)).toBe(245);
  229 |     expect(calculateNormalLayoutHeight(5)).toBe(285);
> 230 |     expect(calculateNormalLayoutHeight(6)).toBe(325);
      |                                                ^ Magic Number
  231 |     expect(calculateNormalLayoutHeight(7)).toBe(365);
  232 |     expect(calculateNormalLayoutHeight(8)).toBe(405);
  233 |     expect(calculateNormalLayoutHeight(9)).toBe(445);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 231, 'column': 48, 'index': 7341}","  229 |     expect(calculateNormalLayoutHeight(5)).toBe(285);
  230 |     expect(calculateNormalLayoutHeight(6)).toBe(325);
> 231 |     expect(calculateNormalLayoutHeight(7)).toBe(365);
      |                                                ^ Magic Number
  232 |     expect(calculateNormalLayoutHeight(8)).toBe(405);
  233 |     expect(calculateNormalLayoutHeight(9)).toBe(445);
  234 |     expect(calculateNormalLayoutHeight(10)).toBe(485);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 232, 'column': 48, 'index': 7395}","  230 |     expect(calculateNormalLayoutHeight(6)).toBe(325);
  231 |     expect(calculateNormalLayoutHeight(7)).toBe(365);
> 232 |     expect(calculateNormalLayoutHeight(8)).toBe(405);
      |                                                ^ Magic Number
  233 |     expect(calculateNormalLayoutHeight(9)).toBe(445);
  234 |     expect(calculateNormalLayoutHeight(10)).toBe(485);
  235 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 233, 'column': 48, 'index': 7449}","  231 |     expect(calculateNormalLayoutHeight(7)).toBe(365);
  232 |     expect(calculateNormalLayoutHeight(8)).toBe(405);
> 233 |     expect(calculateNormalLayoutHeight(9)).toBe(445);
      |                                                ^ Magic Number
  234 |     expect(calculateNormalLayoutHeight(10)).toBe(485);
  235 |   });
  236 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 234, 'column': 49, 'index': 7504}","  232 |     expect(calculateNormalLayoutHeight(8)).toBe(405);
  233 |     expect(calculateNormalLayoutHeight(9)).toBe(445);
> 234 |     expect(calculateNormalLayoutHeight(10)).toBe(485);
      |                                                 ^ Magic Number
  235 |   });
  236 |
  237 |   it(""calculateDonutLayoutHeight"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 238, 'column': 47, 'index': 7607}","  236 |
  237 |   it(""calculateDonutLayoutHeight"", () => {
> 238 |     expect(calculateDonutLayoutHeight(0)).toBe(215);
      |                                               ^ Magic Number
  239 |     expect(calculateDonutLayoutHeight(1)).toBe(215);
  240 |     expect(calculateDonutLayoutHeight(2)).toBe(215);
  241 |     expect(calculateDonutLayoutHeight(3)).toBe(215);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 239, 'column': 47, 'index': 7660}","  237 |   it(""calculateDonutLayoutHeight"", () => {
  238 |     expect(calculateDonutLayoutHeight(0)).toBe(215);
> 239 |     expect(calculateDonutLayoutHeight(1)).toBe(215);
      |                                               ^ Magic Number
  240 |     expect(calculateDonutLayoutHeight(2)).toBe(215);
  241 |     expect(calculateDonutLayoutHeight(3)).toBe(215);
  242 |     expect(calculateDonutLayoutHeight(4)).toBe(215);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 240, 'column': 47, 'index': 7713}","  238 |     expect(calculateDonutLayoutHeight(0)).toBe(215);
  239 |     expect(calculateDonutLayoutHeight(1)).toBe(215);
> 240 |     expect(calculateDonutLayoutHeight(2)).toBe(215);
      |                                               ^ Magic Number
  241 |     expect(calculateDonutLayoutHeight(3)).toBe(215);
  242 |     expect(calculateDonutLayoutHeight(4)).toBe(215);
  243 |     expect(calculateDonutLayoutHeight(5)).toBe(215);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 241, 'column': 47, 'index': 7766}","  239 |     expect(calculateDonutLayoutHeight(1)).toBe(215);
  240 |     expect(calculateDonutLayoutHeight(2)).toBe(215);
> 241 |     expect(calculateDonutLayoutHeight(3)).toBe(215);
      |                                               ^ Magic Number
  242 |     expect(calculateDonutLayoutHeight(4)).toBe(215);
  243 |     expect(calculateDonutLayoutHeight(5)).toBe(215);
  244 |     expect(calculateDonutLayoutHeight(6)).toBe(247);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 242, 'column': 47, 'index': 7819}","  240 |     expect(calculateDonutLayoutHeight(2)).toBe(215);
  241 |     expect(calculateDonutLayoutHeight(3)).toBe(215);
> 242 |     expect(calculateDonutLayoutHeight(4)).toBe(215);
      |                                               ^ Magic Number
  243 |     expect(calculateDonutLayoutHeight(5)).toBe(215);
  244 |     expect(calculateDonutLayoutHeight(6)).toBe(247);
  245 |     expect(calculateDonutLayoutHeight(7)).toBe(279);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Magic Number,"{'line': 243, 'column': 47, 'index': 7872}","  241 |     expect(calculateDonutLayoutHeight(3)).toBe(215);
  242 |     expect(calculateDonutLayoutHeight(4)).toBe(215);
> 243 |     expect(calculateDonutLayoutHeight(5)).toBe(215);
